recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_lemma
1,2,-0.6931471805599453,0.5,-0.5,0.22473526,-0.5,hand
1,3,-1.0986122886681098,0.5,-0.5,0.0993719101,-0.5,send
1,3,-1.0986122886681098,0.5,0.5,0.4086740017,-0.5,get
1,3,-1.0986122886681098,0.5,-0.5,-0.1597733498,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1292231083,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.5162541866,-0.5,give
1,1,0.0,0.5,0.5,0.450530529,-0.5,ask
1,3,-1.0986122886681098,0.5,-0.5,-0.01936078072,-0.5,give
1,1,0.0,0.5,-0.5,0.7403674126,-0.5,send
1,6,-1.791759469228055,0.5,-0.5,0.1026110649,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.5845332146,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.5925979614,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,0.62718153,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.364294529,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.5101544857,-0.5,owe
1,4,-1.3862943611198906,0.5,-0.5,0.5885095596,-0.5,tell
1,1,0.0,0.5,0.5,-0.06950521469,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.3883032799,-0.5,fix
1,4,-1.3862943611198906,0.5,-0.5,0.3098363876,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.3712568283,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.0007719993591,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.06744670868,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,1.611338139,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.268684864,-0.5,offer
1,3,-1.0986122886681098,0.5,0.5,1.081229448,-0.5,give
1,8,-2.0794415416798357,0.5,-0.5,0.07487893105,-0.5,send
1,24,-3.1780538303479458,0.5,-0.5,0.07551670074,-0.5,pay
1,3,-1.0986122886681098,0.5,-0.5,0.01286745071,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.02385520935,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,0.1428976059,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.2177526951,-0.5,bring
1,3,-1.0986122886681098,0.5,-0.5,0.0897397995,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.07152342796,-0.5,loan
1,1,0.0,0.5,-0.5,0.09569883347,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1125779152,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.01973438263,-0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,0.2404711246,-0.5,give
1,15,-2.70805020110221,0.5,-0.5,0.5389220715,-0.5,earn
1,2,-0.6931471805599453,0.5,-0.5,0.1686034203,-0.5,give
1,6,-1.791759469228055,0.5,-0.5,-0.1353178024,-0.5,send
1,1,0.0,0.5,0.5,0.03436493874,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.05106830597,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.02753019333,-0.5,give
1,1,0.0,0.5,-0.5,0.01258230209,-0.5,grant
1,1,0.0,0.5,0.5,0.2902481556,-0.5,tell
1,1,0.0,0.5,-0.5,-0.389102459,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.07993745804,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.06545305252,-0.5,give
1,1,0.0,0.5,0.5,0.327486515,-0.5,tell
1,7,-1.9459101490553135,0.5,-0.5,0.2684698105,-0.5,show
1,4,-1.3862943611198906,0.5,-0.5,0.2627277374,-0.5,fix
1,2,-0.6931471805599453,0.5,-0.5,0.004236936569,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.5304119587,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.06945252419,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.09508347511,-0.5,bring
1,1,0.0,0.5,0.5,0.1897158623,-0.5,tell
1,1,0.0,0.5,0.5,0.8018240929,-0.5,show
1,8,-2.0794415416798357,0.5,-0.5,0.1026630402,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.02514338493,-0.5,read
1,1,0.0,0.5,0.5,0.1380736828,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.48331213,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.09118771553,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5876743793,-0.5,read
1,2,-0.6931471805599453,0.5,-0.5,-0.9494242668,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.604991436,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.4497885704,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2443401814,-0.5,show
1,1,0.0,0.5,0.5,0.1318633556,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.09061908722,-0.5,save
1,3,-1.0986122886681098,0.5,-0.5,-0.1862971783,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.1736764908,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,-0.2659599781,-0.5,buy
1,3,-1.0986122886681098,0.5,-0.5,0.1972362995,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.5518021584,-0.5,tell
1,1,0.0,0.5,-0.5,-0.371773243,-0.5,grant
1,7,-1.9459101490553135,0.5,-0.5,0.08643937111,-0.5,lend
1,3,-1.0986122886681098,0.5,-0.5,-0.03569102287,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.04718756676,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.1208631992,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.01821994781,-0.5,give
1,10,-2.3025850929940455,0.5,-0.5,0.002739906311,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.03158116341,-0.5,give
1,16,-2.772588722239781,0.5,-0.5,-0.0315322876,-0.5,send
1,3,-1.0986122886681098,0.5,-0.5,0.06021404266,-0.5,show
1,1,0.0,0.5,0.5,-0.3692922592,-0.5,pay
1,3,-1.0986122886681098,0.5,-0.5,0.1032824516,-0.5,give
1,1,0.0,0.5,-0.5,0.07591366768,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.04028463364,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1312551498,-0.5,make
1,2,-0.6931471805599453,0.5,-0.5,0.1618003845,-0.5,give
1,1,0.0,0.5,-0.5,0.003258705139,-0.5,bring
1,3,-1.0986122886681098,0.5,-0.5,0.1985375881,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.2346377373,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.06186819077,-0.5,hand
1,3,-1.0986122886681098,0.5,-0.5,-0.2893633842,-0.5,find
1,6,-1.791759469228055,0.5,-0.5,0.0234348774,-0.5,offer
1,2,-0.6931471805599453,0.5,-0.5,-0.2074046135,-0.5,render
1,2,-0.6931471805599453,0.5,-0.5,0.03140115738,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.01673173904,-0.5,sell
1,1,0.0,0.5,0.5,0.3854284286,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.1361145973,-0.5,tell
1,1,0.0,0.5,0.5,0.1610543728,-0.5,give
1,1,0.0,0.5,-0.5,0.1250121593,-0.5,owe
1,2,-0.6931471805599453,0.5,-0.5,0.06080889702,-0.5,send
1,3,-1.0986122886681098,0.5,-0.5,0.04528808594,-0.5,earn
1,2,-0.6931471805599453,0.5,-0.5,0.2082819939,-0.5,leave
1,2,-0.6931471805599453,0.5,-0.5,0.705855608,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.1899983883,-0.5,give
1,13,-2.5649493574615367,0.5,-0.5,0.5650515556,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.8626637459,-0.5,win
1,5,-1.6094379124341003,0.5,-0.5,0.3257813454,-0.5,tell
1,10,-2.3025850929940455,0.5,-0.5,0.4930634499,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.09171724319,-0.5,give
1,1,0.0,0.5,0.5,-0.2453973293,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,1.159908533,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.3484158516,-0.5,bring
1,4,-1.3862943611198906,0.5,-0.5,0.1313204765,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,0.1923539639,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.09914064407,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.2391982079,-0.5,send
1,7,-1.9459101490553135,0.5,-0.5,0.1820473671,-0.5,offer
1,2,-0.6931471805599453,0.5,-0.5,-0.3251509666,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,0.203207016,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.01622390747,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.316213131,-0.5,get
1,4,-1.3862943611198906,0.5,-0.5,0.5652885437,-0.5,give
1,15,-2.70805020110221,0.5,-0.5,0.00971364975,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1269888878,-0.5,ask
1,4,-1.3862943611198906,0.5,-0.5,0.2518472672,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1704499722,-0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,0.5623364449,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.9777302742,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,0.3736205101,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,1.517652273,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.3441047668,-0.5,grant
1,2,-0.6931471805599453,0.5,-0.5,0.5698742867,-0.5,teach
1,6,-1.791759469228055,0.5,-0.5,0.3392941952,-0.5,promise
1,1,0.0,0.5,-0.5,0.2397549152,-0.5,pay
1,3,-1.0986122886681098,0.5,-0.5,0.774314642,-0.5,ask
1,1,0.0,0.5,0.5,0.7374641895,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,0.2656142712,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,1.124955893,-0.5,give
1,9,-2.1972245773362196,0.5,-0.5,0.2185220718,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.005548477173,-0.5,give
1,1,0.0,0.5,-0.5,0.4770419598,-0.5,pay
1,1,0.0,0.5,-0.5,-0.6059317589,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1379594803,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.06617760658,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1933941841,-0.5,hand
1,9,-2.1972245773362196,0.5,0.5,-0.0005025863647,-0.5,sing
1,2,-0.6931471805599453,0.5,-0.5,0.7629642487,-0.5,give
1,6,-1.791759469228055,0.5,-0.5,0.01816296577,-0.5,bring
1,3,-1.0986122886681098,0.5,-0.5,-0.1725046635,-0.5,bring
1,7,-1.9459101490553135,0.5,-0.5,0.1832289696,-0.5,show
1,1,0.0,0.5,0.5,0.5015010834,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,0.312482357,-0.5,give
1,16,-2.772588722239781,0.5,-0.5,0.4310998917,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.1804022789,-0.5,send
1,1,0.0,0.5,0.5,0.004110813141,-0.5,give
1,16,-2.772588722239781,0.5,-0.5,0.2094218731,-0.5,give
1,1,0.0,0.5,-0.5,0.3252065182,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.03821635246,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.4040088654,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1205892563,-0.5,get
1,4,-1.3862943611198906,0.5,-0.5,0.1783919334,-0.5,give
1,10,-2.3025850929940455,0.5,-0.5,0.2833797932,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.4157485962,-0.5,leave
1,2,-0.6931471805599453,0.5,-0.5,0.01276350021,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.1252868176,-0.5,owe
1,19,-2.9444389791664407,0.5,-0.5,-0.01992106438,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.02014064789,-0.5,tell
1,1,0.0,0.5,-0.5,0.08847045898,-0.5,give
1,1,0.0,0.5,0.5,-0.2551672459,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.04089021683,-0.5,grant
1,3,-1.0986122886681098,0.5,-0.5,-0.3085317612,-0.5,save
1,2,-0.6931471805599453,0.5,-0.5,0.5062847137,-0.5,give
1,1,0.0,0.5,-0.5,-0.2210078239,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.2079787254,-0.5,give
1,13,-2.5649493574615367,0.5,-0.5,0.09423971176,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.3745334148,-0.5,give
1,1,0.0,0.5,-0.5,-0.02080798149,-0.5,give
1,3,-1.0986122886681098,0.5,0.5,-0.1138782501,-0.5,bring
1,5,-1.6094379124341003,0.5,-0.5,-0.07772326469,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.0832824707,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,1.373014927,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,-0.04588198662,-0.5,order
1,2,-0.6931471805599453,0.5,-0.5,-0.4317727089,-0.5,save
1,2,-0.6931471805599453,0.5,-0.5,0.1343815327,-0.5,teach
1,2,-0.6931471805599453,0.5,-0.5,0.2142481804,-0.5,show
1,1,0.0,0.5,0.5,0.03370809555,-0.5,tell
1,1,0.0,0.5,0.5,0.5064043999,-0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,0.7343611717,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.05955648422,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.08503556252,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3418226242,-0.5,give
1,1,0.0,0.5,0.5,0.291280508,-0.5,tell
1,1,0.0,0.5,-0.5,-0.1383650303,-0.5,show
1,3,-1.0986122886681098,0.5,0.5,-0.460641861,-0.5,buy
1,2,-0.6931471805599453,0.5,-0.5,0.1896896362,-0.5,give
1,1,0.0,0.5,-0.5,-0.1307892799,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.2444145679,-0.5,fetch
1,2,-0.6931471805599453,0.5,-0.5,0.0353281498,-0.5,send
1,2,-0.6931471805599453,0.5,-0.5,0.1886775494,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.2012300491,-0.5,give
1,1,0.0,0.5,0.5,-0.101023674,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.08086895943,-0.5,read
1,3,-1.0986122886681098,0.5,-0.5,0.8041672707,-0.5,take
1,1,0.0,0.5,-0.5,-0.04966545105,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.07084321976,-0.5,give
1,1,0.0,0.5,0.5,-0.1953399181,-0.5,grant
1,1,0.0,0.5,-0.5,0.08443069458,-0.5,give
1,8,-2.0794415416798357,0.5,-0.5,-0.03592419624,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.4518301487,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5119962692,-0.5,pass
1,1,0.0,0.5,0.5,0.5062327385,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,0.1642942429,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.07272529602,-0.5,buy
1,1,0.0,0.5,-0.5,0.01257133484,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.08875179291,-0.5,offer
1,2,-0.6931471805599453,0.5,-0.5,-0.4127349854,-0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,0.2512836456,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.5023663044,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,0.3131074905,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,0.05958557129,-0.5,give
1,1,0.0,0.5,0.5,0.3907530308,-0.5,tell
1,6,-1.791759469228055,0.5,-0.5,0.4298615456,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,0.1467428207,-0.5,read
1,2,-0.6931471805599453,0.5,-0.5,-0.1338603497,-0.5,buy
1,5,-1.6094379124341003,0.5,-0.5,-0.1347193718,-0.5,send
1,3,-1.0986122886681098,0.5,0.5,-0.07380056381,-0.5,buy
1,1,0.0,0.5,0.5,0.2389907837,-0.5,owe
1,3,-1.0986122886681098,0.5,-0.5,-0.08735561371,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.04471731186,-0.5,bring
1,1,0.0,0.5,0.5,1.072315693,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,-0.4620041847,-0.5,get
1,3,-1.0986122886681098,0.5,-0.5,-0.1559138298,-0.5,bring
1,6,-1.791759469228055,0.5,-0.5,0.96220541,-0.5,give
1,1,0.0,0.5,-0.5,0.3247873783,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.06743144989,-0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,-0.08078932762,-0.5,give
1,1,0.0,0.5,0.5,-0.2191603184,-0.5,owe
1,1,0.0,0.5,0.5,0.3350992203,-0.5,tell
1,27,-3.295836866004329,0.5,-0.5,0.08005285263,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.06957197189,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.1528759003,-0.5,give
1,1,0.0,0.5,0.5,-0.1761946678,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.559956789,-0.5,give
1,1,0.0,0.5,0.5,0.001600265503,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.172921896,-0.5,sell
1,1,0.0,0.5,-0.5,0.03438925743,-0.5,make
1,5,-1.6094379124341003,0.5,-0.5,1.127776146,-0.5,feed
1,2,-0.6931471805599453,0.5,-0.5,-0.02153396606,-0.5,send
1,12,-2.4849066497880004,0.5,-0.5,0.05922460556,-0.5,lend
1,4,-1.3862943611198906,0.5,-0.5,0.4977447987,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1104459763,-0.5,buy
1,2,-0.6931471805599453,0.5,-0.5,0.2713012695,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.03658437729,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.244781971,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.5312485695,-0.5,get
1,1,0.0,0.5,0.5,-0.3867688179,-0.5,offer
1,4,-1.3862943611198906,0.5,-0.5,0.5879912376,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.3250091076,-0.5,ask
1,3,-1.0986122886681098,0.5,-0.5,-0.0155415535,-0.5,grant
1,2,-0.6931471805599453,0.5,-0.5,0.05424308777,-0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,0.7639863491,-0.5,give
1,7,-1.9459101490553135,0.5,-0.5,1.152228117,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.08323860168,-0.5,teach
1,3,-1.0986122886681098,0.5,-0.5,0.4077355862,-0.5,teach
1,1,0.0,0.5,-0.5,-0.2616829872,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.3873758316,-0.5,give
1,1,0.0,0.5,0.5,0.06660246849,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.1729807854,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.4379861355,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.2385017872,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.4594669342,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.5029065609,-0.5,give
1,1,0.0,0.5,0.5,-0.3270435333,-0.5,give
1,1,0.0,0.5,-0.5,0.3137402534,-0.5,owe
1,2,-0.6931471805599453,0.5,0.5,0.2732195854,-0.5,tell
1,4,-1.3862943611198906,0.5,-0.5,0.6985194683,-0.5,give
1,1,0.0,0.5,0.5,0.08029460907,-0.5,give
1,1,0.0,0.5,0.5,0.4726250172,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.04403781891,-0.5,give
1,1,0.0,0.5,0.5,0.8169555664,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.07152438164,-0.5,give
1,1,0.0,0.5,-0.5,0.9483683109,-0.5,tell
1,10,-2.3025850929940455,0.5,-0.5,0.2171125412,-0.5,promise
1,4,-1.3862943611198906,0.5,-0.5,-0.1278729439,-0.5,pour
1,3,-1.0986122886681098,0.5,-0.5,0.2785949707,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.2104511261,-0.5,get
1,8,-2.0794415416798357,0.5,-0.5,-0.04698705673,-0.5,offer
1,6,-1.791759469228055,0.5,-0.5,0.08135509491,-0.5,offer
1,6,-1.791759469228055,0.5,-0.5,1.130712748,-0.5,show
1,10,-2.3025850929940455,0.5,-0.5,0.3020739555,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.3252558708,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.7747080326,-0.5,show
1,5,-1.6094379124341003,0.5,-0.5,-0.1502833366,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.2393078804,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.05449461937,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.9522838593,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.06556940079,-0.5,send
1,3,-1.0986122886681098,0.5,-0.5,0.1600883007,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1373603344,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.2952208519,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2197296619,-0.5,give
1,1,0.0,0.5,0.5,0.2131354809,-0.5,tell
1,1,0.0,0.5,0.5,-0.1572253704,-0.5,get
1,8,-2.0794415416798357,0.5,-0.5,-0.01901507378,-0.5,make
1,1,0.0,0.5,0.5,0.0624256134,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.08477544785,-0.5,offer
1,4,-1.3862943611198906,0.5,-0.5,0.08988332748,-0.5,give
1,11,-2.3978952727983707,0.5,-0.5,0.4867780209,-0.5,teach
1,1,0.0,0.5,-0.5,0.1790938377,-0.5,grant
1,1,0.0,0.5,-0.5,-0.01366424561,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1080908775,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.3607985973,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,0.5132045746,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.3373813629,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.6040525436,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.2789597511,-0.5,give
1,1,0.0,0.5,0.5,0.8333339691,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.04133987427,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1336259842,-0.5,give
1,1,0.0,0.5,-0.5,-0.07862114906,-0.5,fix
1,2,-0.6931471805599453,0.5,-0.5,0.4772975445,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.09740495682,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.02319169044,-0.5,give
1,1,0.0,0.5,-0.5,0.08005785942,-0.5,give
1,1,0.0,0.5,0.5,0.1644248962,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,-0.3149199486,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.540081501,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.05712366104,-0.5,give
1,1,0.0,0.5,0.5,0.60861516,-0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,0.3117525578,-0.5,give
1,1,0.0,0.5,-0.5,-0.04009485245,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,0.3605446815,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.6682600975,-0.5,give
1,10,-2.3025850929940455,0.5,-0.5,0.6256546974,-0.5,give
1,1,0.0,0.5,0.5,-0.445394516,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.1428530216,-0.5,give
1,1,0.0,0.5,-0.5,0.2114374638,-0.5,pay
1,2,-0.6931471805599453,0.5,-0.5,0.2107708454,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.247344017,-0.5,give
1,11,-2.3978952727983707,0.5,-0.5,0.1092829704,-0.5,give
1,11,-2.3978952727983707,0.5,-0.5,0.2754933834,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,0.1203434467,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.01829195023,-0.5,give
1,1,0.0,0.5,-0.5,0.4178218842,-0.5,pay
1,8,-2.0794415416798357,0.5,-0.5,0.2333111763,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.04249119759,-0.5,get
1,1,0.0,0.5,0.5,-0.4590680599,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.3938968182,-0.5,get
1,1,0.0,0.5,-0.5,-0.1338310242,-0.5,give
1,10,-2.3025850929940455,0.5,-0.5,-0.03036642075,-0.5,sing
1,2,-0.6931471805599453,0.5,-0.5,1.103455544,-0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,1.061095476,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1078338623,-0.5,give
1,1,0.0,0.5,-0.5,0.07851886749,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.6057202816,-0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.1447396278,-0.5,buy
1,3,-1.0986122886681098,0.5,-0.5,0.07439303398,-0.5,read
1,2,-0.6931471805599453,0.5,-0.5,0.3221461773,-0.5,leave
1,3,-1.0986122886681098,0.5,-0.5,0.01089024544,-0.5,give
1,9,-2.1972245773362196,0.5,-0.5,0.4453582764,-0.5,teach
1,2,-0.6931471805599453,0.5,-0.5,-0.004438877106,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.06363368034,-0.5,get
1,2,-0.6931471805599453,0.5,-0.5,0.5997319221,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,0.2405683994,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.03085660934,-0.5,serve
1,4,-1.3862943611198906,0.5,-0.5,0.04724144936,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1100149155,-0.5,tell
2,2,0.0,0.5,-0.5,0.06374740601,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.3377737999,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.03310155869,-0.5,give
1,1,0.0,0.5,-0.5,1.318821192,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,1.178061724,-0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1641974449,-0.5,owe
1,3,-1.0986122886681098,0.5,-0.5,-0.02061986923,-0.5,hand
1,13,-2.5649493574615367,0.5,-0.5,0.2015464306,-0.5,give
1,5,-1.6094379124341003,0.5,-0.5,0.4497537613,-0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.1807746887,-0.5,give
1,1,0.0,0.5,-0.5,0.1137773991,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.1386408806,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.7403435707,-0.5,get
1,1,0.0,0.5,-0.5,0.2070453167,-0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.01988458633,-0.5,buy
